timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,power.limit,temperature.gpu,clocks.sm,clocks.mem,pstate,ecc.errors.uncorrected.volatile.total
2026/08/17 14:24:36.820, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 59, 94689, 97887, 395.42, 600.00, 57, 2385, 12481, P0, 0
2026/08/17 14:24:36.821, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95743, 97887, 389.52, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:24:36.821, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94763, 97887, 396.68, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:24:36.822, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 64, 95829, 97887, 421.70, 600.00, 56, 2392, 12481, P0, 0
2026/08/17 14:24:36.822, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 96827, 97887, 385.48, 600.00, 55, 2385, 12481, P0, 0
2026/08/17 14:24:36.823, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 17, 94973, 97887, 556.48, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:24:36.823, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 1, 96629, 97887, 533.39, 600.00, 65, 2415, 12481, P0, 0
2026/08/17 14:24:36.824, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 26, 95039, 97887, 546.94, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:24:41.824, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 34, 94689, 97887, 571.03, 600.00, 63, 2407, 12481, P0, 0
2026/08/17 14:24:41.825, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 95743, 97887, 91.53, 600.00, 44, 2370, 12481, P0, 0
2026/08/17 14:24:41.825, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94763, 97887, 395.85, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:24:41.826, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95829, 97887, 392.58, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:24:41.826, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96827, 97887, 384.36, 600.00, 55, 2385, 12481, P0, 0
2026/08/17 14:24:41.827, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 38, 94973, 97887, 525.46, 600.00, 62, 2400, 12481, P0, 0
2026/08/17 14:24:41.827, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 18, 96629, 97887, 535.96, 600.00, 66, 2415, 12481, P0, 0
2026/08/17 14:24:41.827, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 37, 95039, 97887, 551.97, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:24:46.828, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 38, 94689, 97887, 577.10, 600.00, 65, 2407, 12481, P0, 0
2026/08/17 14:24:46.829, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 95743, 97887, 91.05, 600.00, 41, 2332, 12481, P0, 0
2026/08/17 14:24:46.829, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94763, 97887, 395.02, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:24:46.830, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 57, 95829, 97887, 389.46, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:24:46.830, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96827, 97887, 383.11, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:24:46.831, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 27, 94973, 97887, 506.99, 600.00, 64, 2392, 12481, P0, 0
2026/08/17 14:24:46.831, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 1, 96629, 97887, 538.38, 600.00, 66, 2422, 12481, P0, 0
2026/08/17 14:24:46.832, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 17, 95039, 97887, 547.66, 600.00, 66, 2407, 12481, P0, 0
2026/08/17 14:24:51.833, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 38, 94689, 97887, 573.04, 600.00, 65, 2407, 12481, P0, 0
2026/08/17 14:24:51.833, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 95743, 97887, 91.98, 600.00, 40, 2332, 12481, P0, 0
2026/08/17 14:24:51.834, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94763, 97887, 396.94, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:24:51.834, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95829, 97887, 392.24, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:24:51.835, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 32, 96827, 97887, 564.91, 600.00, 61, 2407, 12481, P0, 0
2026/08/17 14:24:51.835, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 18, 94973, 97887, 559.60, 600.00, 66, 2407, 12481, P0, 0
2026/08/17 14:24:51.836, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 35, 96629, 97887, 514.52, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:24:51.836, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 39, 95039, 97887, 547.70, 600.00, 67, 2400, 12481, P0, 0
2026/08/17 14:24:56.837, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 36, 94689, 97887, 566.50, 600.00, 63, 2407, 12481, P0, 0
2026/08/17 14:24:56.837, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 95743, 97887, 89.97, 600.00, 38, 2332, 12481, P0, 0
2026/08/17 14:24:56.837, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94763, 97887, 396.11, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:24:56.838, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95829, 97887, 392.44, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:24:56.838, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 27, 96827, 97887, 567.31, 600.00, 63, 2407, 12481, P0, 0
2026/08/17 14:24:56.839, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 99, 51, 94973, 97887, 469.09, 600.00, 62, 2407, 12481, P0, 0
2026/08/17 14:24:56.839, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 16, 96629, 97887, 525.58, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:24:56.841, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 27, 95039, 97887, 573.40, 600.00, 66, 2400, 12481, P0, 0
2026/08/17 14:25:01.842, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 66, 94689, 97887, 424.98, 600.00, 59, 2392, 12481, P0, 0
2026/08/17 14:25:01.842, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 95743, 97887, 88.99, 600.00, 37, 2332, 12481, P0, 0
2026/08/17 14:25:01.842, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 57, 94763, 97887, 394.66, 600.00, 53, 2392, 12481, P0, 0
2026/08/17 14:25:01.843, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 57, 95829, 97887, 389.58, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:25:01.844, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 18, 96827, 97887, 565.09, 600.00, 63, 2407, 12481, P0, 0
2026/08/17 14:25:01.844, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 99, 59, 94973, 97887, 461.54, 600.00, 61, 2407, 12481, P0, 0
2026/08/17 14:25:01.845, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 34, 96629, 97887, 516.47, 600.00, 66, 2415, 12481, P0, 0
2026/08/17 14:25:01.845, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 28, 95039, 97887, 541.62, 600.00, 63, 2392, 12481, P0, 0
2026/08/17 14:25:06.846, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 17, 94689, 97887, 513.58, 600.00, 64, 2415, 12481, P0, 0
2026/08/17 14:25:06.846, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 95743, 97887, 88.51, 600.00, 36, 2332, 12481, P0, 0
2026/08/17 14:25:06.847, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94763, 97887, 395.62, 600.00, 53, 2392, 12481, P0, 0
2026/08/17 14:25:06.847, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 95829, 97887, 391.01, 600.00, 53, 2385, 12481, P0, 0
2026/08/17 14:25:06.848, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 33, 96827, 97887, 562.80, 600.00, 65, 2400, 12481, P0, 0
2026/08/17 14:25:06.848, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 99, 59, 94973, 97887, 460.30, 600.00, 61, 2407, 12481, P0, 0
2026/08/17 14:25:06.849, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 1, 96629, 97887, 531.01, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:25:06.849, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 38, 95039, 97887, 571.37, 600.00, 66, 2400, 12481, P0, 0
2026/08/17 14:25:11.850, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 62, 94689, 97887, 405.35, 600.00, 57, 2385, 12481, P0, 0
2026/08/17 14:25:11.850, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 35, 95743, 97887, 560.71, 600.00, 54, 2407, 12481, P0, 0
2026/08/17 14:25:11.851, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 32, 94763, 97887, 569.12, 600.00, 60, 2392, 12481, P0, 0
2026/08/17 14:25:11.851, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 95829, 97887, 409.94, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:25:11.852, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 17, 96827, 97887, 550.62, 600.00, 64, 2407, 12481, P0, 0
2026/08/17 14:25:11.852, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 99, 57, 94973, 97887, 455.07, 600.00, 60, 2407, 12481, P0, 0
2026/08/17 14:25:11.853, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 11, 96629, 97887, 536.29, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:25:11.853, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 27, 95039, 97887, 554.82, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:25:16.855, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 32, 94689, 97887, 555.17, 600.00, 64, 2407, 12481, P0, 0
2026/08/17 14:25:16.856, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 27, 95743, 97887, 547.38, 600.00, 58, 2415, 12481, P0, 0
2026/08/17 14:25:16.857, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 26, 94763, 97887, 575.45, 600.00, 63, 2400, 12481, P0, 0
2026/08/17 14:25:16.857, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 58, 95829, 97887, 392.42, 600.00, 53, 2385, 12481, P0, 0
2026/08/17 14:25:16.858, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 36, 96827, 97887, 555.23, 600.00, 65, 2415, 12481, P0, 0
2026/08/17 14:25:16.859, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 99, 52, 94973, 97887, 494.67, 600.00, 60, 2400, 12481, P0, 0
2026/08/17 14:25:16.859, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 20, 96629, 97887, 552.45, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:25:16.860, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 20, 95039, 97887, 562.43, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:25:21.860, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 36, 94689, 97887, 571.89, 600.00, 66, 2415, 12481, P0, 0
2026/08/17 14:25:21.861, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 20, 95743, 97887, 557.96, 600.00, 59, 2415, 12481, P0, 0
2026/08/17 14:25:21.861, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 32, 94763, 97887, 573.88, 600.00, 64, 2415, 12481, P0, 0
2026/08/17 14:25:21.862, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95829, 97887, 392.93, 600.00, 53, 2385, 12481, P0, 0
2026/08/17 14:25:21.862, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 5, 96827, 97887, 551.11, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:25:21.863, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 65, 94973, 97887, 427.25, 600.00, 58, 2400, 12481, P0, 0
2026/08/17 14:25:21.863, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 39, 96629, 97887, 559.32, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:25:21.864, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 36, 95039, 97887, 571.42, 600.00, 69, 2407, 12481, P0, 0
2026/08/17 14:25:26.864, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 32, 94689, 97887, 560.86, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:25:26.866, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 32, 95743, 97887, 561.22, 600.00, 59, 2415, 12481, P0, 0
2026/08/17 14:25:26.867, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 25, 94763, 97887, 573.19, 600.00, 65, 2407, 12481, P0, 0
2026/08/17 14:25:26.867, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 95829, 97887, 392.38, 600.00, 53, 2385, 12481, P0, 0
2026/08/17 14:25:26.868, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 64, 96827, 97887, 424.59, 600.00, 60, 2400, 12481, P0, 0
2026/08/17 14:25:26.869, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 65, 94973, 97887, 424.45, 600.00, 57, 2400, 12481, P0, 0
2026/08/17 14:25:26.869, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 28, 96629, 97887, 533.21, 600.00, 64, 2407, 12481, P0, 0
2026/08/17 14:25:26.870, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 30, 95039, 97887, 565.81, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:25:31.871, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 23, 94689, 97887, 579.35, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:25:31.872, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 22, 95743, 97887, 563.17, 600.00, 61, 2415, 12481, P0, 0
2026/08/17 14:25:31.873, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 18, 94763, 97887, 559.67, 600.00, 64, 2400, 12481, P0, 0
2026/08/17 14:25:31.874, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 58, 95829, 97887, 393.08, 600.00, 53, 2385, 12481, P0, 0
2026/08/17 14:25:31.874, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96827, 97887, 388.81, 600.00, 58, 2385, 12481, P0, 0
2026/08/17 14:25:31.875, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 64, 94973, 97887, 420.21, 600.00, 57, 2392, 12481, P0, 0
2026/08/17 14:25:31.875, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 32, 96629, 97887, 567.72, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:25:31.876, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 24, 95039, 97887, 542.65, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:25:36.876, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 38, 94689, 97887, 559.16, 600.00, 68, 2415, 12481, P0, 0
2026/08/17 14:25:36.877, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 5, 95743, 97887, 547.99, 600.00, 63, 2415, 12481, P0, 0
2026/08/17 14:25:36.877, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 64, 94763, 97887, 433.20, 600.00, 57, 2400, 12481, P0, 0
2026/08/17 14:25:36.878, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 37, 95829, 97887, 578.03, 600.00, 61, 2407, 12481, P0, 0
2026/08/17 14:25:36.878, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 35, 96827, 97887, 598.40, 600.00, 65, 2407, 12481, P0, 0
2026/08/17 14:25:36.879, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 60, 94973, 97887, 406.09, 600.00, 56, 2400, 12481, P0, 0
2026/08/17 14:25:36.879, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 25, 96629, 97887, 552.92, 600.00, 63, 2407, 12481, P0, 0
2026/08/17 14:25:36.880, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 18, 95039, 97887, 546.30, 600.00, 68, 2407, 12481, P0, 0
2026/08/17 14:25:41.881, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 37, 94689, 97887, 565.15, 600.00, 65, 2407, 12481, P0, 0
2026/08/17 14:25:41.882, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 31, 95743, 97887, 570.53, 600.00, 64, 2415, 12481, P0, 0
2026/08/17 14:25:41.882, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 64, 94763, 97887, 432.33, 600.00, 57, 2400, 12481, P0, 0
2026/08/17 14:25:41.883, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 27, 95829, 97887, 574.18, 600.00, 63, 2407, 12481, P0, 0
2026/08/17 14:25:41.884, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 37, 96827, 97887, 576.70, 600.00, 65, 2407, 12481, P0, 0
2026/08/17 14:25:41.884, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 94973, 97887, 396.07, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:25:41.884, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 33, 96629, 97887, 553.67, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:25:41.885, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 29, 95039, 97887, 571.30, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:25:46.886, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 38, 94689, 97887, 586.86, 600.00, 66, 2415, 12481, P0, 0
2026/08/17 14:25:46.886, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 33, 95743, 97887, 592.56, 600.00, 65, 2407, 12481, P0, 0
2026/08/17 14:25:46.886, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94763, 97887, 401.31, 600.00, 56, 2392, 12481, P0, 0
2026/08/17 14:25:46.887, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 27, 95829, 97887, 577.44, 600.00, 64, 2407, 12481, P0, 0
2026/08/17 14:25:46.887, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 20, 96827, 97887, 568.30, 600.00, 66, 2415, 12481, P0, 0
2026/08/17 14:25:46.888, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 94973, 97887, 383.25, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:25:46.889, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 27, 96629, 97887, 551.26, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:25:46.889, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 29, 95039, 97887, 587.20, 600.00, 65, 2407, 12481, P0, 0
2026/08/17 14:25:51.890, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 35, 94689, 97887, 564.58, 600.00, 68, 2415, 12481, P0, 0
2026/08/17 14:25:51.891, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 26, 95743, 97887, 574.35, 600.00, 66, 2415, 12481, P0, 0
2026/08/17 14:25:51.891, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 38, 94763, 97887, 583.13, 600.00, 63, 2400, 12481, P0, 0
2026/08/17 14:25:51.892, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 15, 95829, 97887, 586.73, 600.00, 65, 2415, 12481, P0, 0
2026/08/17 14:25:51.893, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 23, 96827, 97887, 565.66, 600.00, 65, 2415, 12481, P0, 0
2026/08/17 14:25:51.894, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 94973, 97887, 384.42, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:25:51.894, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 9, 96629, 97887, 549.21, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:25:51.895, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 12, 95039, 97887, 562.80, 600.00, 68, 2415, 12481, P0, 0
2026/08/17 14:25:56.896, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 71, 94689, 97887, 449.25, 600.00, 61, 2407, 12481, P0, 0
2026/08/17 14:25:56.897, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 28, 95743, 97887, 570.03, 600.00, 65, 2415, 12481, P0, 0
2026/08/17 14:25:56.897, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 29, 94763, 97887, 553.22, 600.00, 64, 2407, 12481, P0, 0
2026/08/17 14:25:56.898, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 12, 95829, 97887, 575.12, 600.00, 65, 2407, 12481, P0, 0
2026/08/17 14:25:56.898, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 15, 96827, 97887, 550.59, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:25:56.899, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 94973, 97887, 382.56, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:25:56.900, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 39, 96629, 97887, 545.13, 600.00, 68, 2415, 12481, P0, 0
2026/08/17 14:25:56.903, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 99, 17, 95039, 97887, 559.93, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:26:01.904, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 67, 94689, 97887, 428.50, 600.00, 59, 2392, 12481, P0, 0
2026/08/17 14:26:01.905, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 14, 95743, 97887, 571.02, 600.00, 65, 2415, 12481, P0, 0
2026/08/17 14:26:01.907, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 65, 94763, 97887, 468.30, 600.00, 59, 2400, 12481, P0, 0
2026/08/17 14:26:01.908, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 12, 95829, 97887, 563.26, 600.00, 66, 2415, 12481, P0, 0
2026/08/17 14:26:01.908, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 64, 96827, 97887, 420.53, 600.00, 60, 2392, 12481, P0, 0
2026/08/17 14:26:01.909, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 56, 94973, 97887, 383.78, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:26:01.909, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 17, 96629, 97887, 547.22, 600.00, 68, 2415, 12481, P0, 0
2026/08/17 14:26:01.910, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 99, 55, 95039, 97887, 449.45, 600.00, 62, 2407, 12481, P0, 0
2026/08/17 14:26:06.911, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 67, 94689, 97887, 427.57, 600.00, 58, 2392, 12481, P0, 0
2026/08/17 14:26:06.911, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 99, 13, 95743, 97887, 535.26, 600.00, 65, 2407, 12481, P0, 0
2026/08/17 14:26:06.912, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 63, 94763, 97887, 427.25, 600.00, 58, 2400, 12481, P0, 0
2026/08/17 14:26:06.912, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 8, 95829, 97887, 566.81, 600.00, 66, 2415, 12481, P0, 0
2026/08/17 14:26:06.913, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 35, 96827, 97887, 579.25, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:26:06.913, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 22, 94973, 97887, 554.04, 600.00, 60, 2407, 12481, P0, 0
2026/08/17 14:26:06.914, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 11, 96629, 97887, 549.49, 600.00, 66, 2415, 12481, P0, 0
2026/08/17 14:26:06.915, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 69, 95039, 97887, 445.24, 600.00, 60, 2407, 12481, P0, 0
2026/08/17 14:26:11.915, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 67, 94689, 97887, 432.80, 600.00, 57, 2392, 12481, P0, 0
2026/08/17 14:26:11.917, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 60, 95743, 97887, 403.90, 600.00, 58, 2392, 12481, P0, 0
2026/08/17 14:26:11.917, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94763, 97887, 416.34, 600.00, 57, 2392, 12481, P0, 0
2026/08/17 14:26:11.918, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 3, 95829, 97887, 557.59, 600.00, 66, 2407, 12481, P0, 0
2026/08/17 14:26:11.918, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 36, 96827, 97887, 566.95, 600.00, 66, 2407, 12481, P0, 0
2026/08/17 14:26:11.919, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 94973, 97887, 384.64, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:26:11.919, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 27, 96629, 97887, 553.83, 600.00, 67, 2415, 12481, P0, 0
2026/08/17 14:26:11.919, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 67, 95039, 97887, 439.61, 600.00, 59, 2400, 12481, P0, 0
2026/08/17 14:26:16.921, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 67, 94689, 97887, 434.39, 600.00, 57, 2392, 12481, P0, 0
